created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1,month,tag,emoji
2020-08-05 08:36:14,Isle of Man,352,160,Isle of Man,درب التبانة - حائل,145,AswatSilent,#IsleofMan,gannet dive ayr isleofman,1.2909295950935245e+18,Aswat Silent,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 08:33:12,Isle of Man,2056,357,Isle of Man,-,145,JustinFAnderson,#IsleofMan,gannet dive ayr isleofman,1.290928832808198e+18,Justin Anderson,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 08:30:12,Isle of Man,10927,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,yearold jail week damag car wing mirror anthoni john richard lyon spring valley road dougla alreadi subject probat order isleofman,1.2909280779299471e+18,Isle of Man Newspapers,-0.7269,Politics,Isle of Man,8,#isleofman,
2020-08-05 08:27:20,Isle of Man,217,240,Isle of Man,-,145,SteveMcDonnell4,#IsleofMan,gannet dive ayr isleofman,1.290927353909125e+18,Steve McDonnell,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 08:14:55,Isle of Man,2789,690,Isle of Man,Isle of Man,1,ManxFootyPod,#IsleofMan,blurri throwback march cup final,1.2909242313671967e+18,Manx Football Podcast,-0.1027,Politics,Isle of Man,8,#throwback #march2016,
2020-08-05 08:12:26,Isle of Man,216,1232,Isle of Man,Shropshire,145,cwardcatalyste1,#IsleofMan,gannet dive ayr isleofman,1.2909236067976233e+18,cward@catalystedis,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 08:00:01,Isle of Man,271,435,Isle of Man,Isle of Man,1,VanninPhotos,#IsleofMan,blurri throwback march cup final manx isleofman footbal action instafootbal sportsphotographi sigmalen footballphotographi canon canonphotographi vanninphoto iomstori,1.2909204807493018e+18,VanninPhotos,-0.1027,Politics,Isle of Man,8,#throwback #march2016 #manx #isleofman #football #action #instafootball #sportsphotography #sigmalens #footballphotography #canon #canonphotography #vanninphotos #iomstory,
2020-08-05 08:00:01,Isle of Man,271,435,Isle of Man,Isle of Man,0,VanninPhotos,#IsleofMan,band throwback juli sport livemus concertphotographi canonphotographi gigphotographi eventphotographi canondx canondmkiii isleofman manx vanninphoto iomstori,1.2909204795286364e+18,VanninPhotos,0.0,Politics,Isle of Man,8,#throwback #july2018 #livemusic #concertphotography #canonphotography #gigphotography #eventphotography #canon1dx #canon5dmkiii #isleofman #manx #vanninphotos #iomstory,
2020-08-05 07:58:20,Isle of Man,815,727,Isle of Man,SW France/Ireland/Britain,145,LonePeakbagger,#IsleofMan,gannet dive ayr isleofman,1.2909200558412063e+18,The Lone Peakbagger,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:56:28,Isle of Man,148,733,Isle of Man,Autistic and proud ,145,its_dreki,#IsleofMan,gannet dive ayr isleofman,1.2909195894723584e+18,Dreki ⁷ 🌈 | BTS × ARK AU,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:56:16,Isle of Man,104,221,Isle of Man,-,145,StarFlare707,#IsleofMan,gannet dive ayr isleofman,1.2909195370603274e+18,Baiba,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:46:15,Isle of Man,1308,4523,Isle of Man,UK,145,thejawline,#IsleofMan,gannet dive ayr isleofman,1.2909170151469588e+18,Anthony Springall,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:40:30,Isle of Man,474,1020,Isle of Man, Yorkshire,145,hammerton_tim,#IsleofMan,gannet dive ayr isleofman,1.2909155686573384e+18,Tim Hammerton,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:38:15,Isle of Man,10927,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,polic appeal inform car damag wall dougla stop isleofman,1.290915003323822e+18,Isle of Man Newspapers,-0.6249,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:31:09,Isle of Man,2381,317,Isle of Man,"Snowdonia, North Wales",145,mikerraine,#IsleofMan,gannet dive ayr isleofman,1.290913217959678e+18,Mike Raine,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:30:25,Isle of Man,475,494,Isle of Man,North-West England ,2,NwEngl_NATURISM,#IsleofMan,famili safeguard natur northwal westmidland isleofman manchest greatermanchest liverpool merseysid wirral birmingham carlisl blackpool preston lanc chester cheshir cumbria staff shropshir ukwid,1.2909130302100193e+18,NorthWestEngland  👣 NATURISM 👣,0.0,Politics,Isle of Man,8,#safeguarded #naturism #northwales #westmidlands #isleofman #manchester #greatermanchester #liverpool #merseyside #wirral #birmingham #carlisle #blackpool #preston #lancs #chester #cheshire #cumbria #staffs #shropshire #ukwide,
2020-08-05 07:29:53,Isle of Man,267,3002,Isle of Man,"Douglas, Isle of Man via Wakefield",145,richardproctor1,#IsleofMan,gannet dive ayr isleofman,1.2909128996831887e+18,Richard Proctor,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:28:09,Isle of Man,961,1328,Isle of Man,East Sussex,145,SmartCookies_,#IsleofMan,gannet dive ayr isleofman,1.2909124603509268e+18,Stay home penguin,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:27:34,Isle of Man,922,2314,Isle of Man,Norfolk,145,RappinRach,#IsleofMan,gannet dive ayr isleofman,1.2909123157564785e+18,Rachel H,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:24:57,Isle of Man,72,295,Isle of Man,"मुंबई, भारत",145,anilrdeo,#IsleofMan,gannet dive ayr isleofman,1.2909116561516257e+18,Anil Deo,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:23:36,Isle of Man,189,191,Isle of Man,-,21,Wangxia25796715,#IsleofMan,tern pass ayr yesterday isleofman,1.2909113174028698e+18,Wangxiao,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:23:12,Isle of Man,189,191,Isle of Man,-,7,Wangxia25796715,#IsleofMan,juvenil blue tit sycamor isleofman,1.2909112161313792e+18,Wangxiao,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:22:20,Isle of Man,189,191,Isle of Man,-,22,Wangxia25796715,#IsleofMan,veryrec fledg wren walkabout yesterday isleofman,1.290910997528494e+18,Wangxiao,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:22:07,Isle of Man,189,191,Isle of Man,-,9,Wangxia25796715,#IsleofMan,gannet near spanish head yesterday isleofman,1.2909109421972152e+18,Wangxiao,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:21:39,Isle of Man,189,191,Isle of Man,-,72,Wangxia25796715,#IsleofMan,gannet ayr today isleofman,1.2909108275123937e+18,Wangxiao,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:21:30,Isle of Man,189,191,Isle of Man,-,17,Wangxia25796715,#IsleofMan,common blue ayr yesterday isleofman,1.2909107894868214e+18,Wangxiao,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:21:18,Isle of Man,189,191,Isle of Man,-,33,Wangxia25796715,#IsleofMan,swallow feed time isleofman,1.2909107371796357e+18,Wangxiao,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:20:40,Isle of Man,189,191,Isle of Man,-,145,Wangxia25796715,#IsleofMan,gannet dive ayr isleofman,1.2909105783791698e+18,Wangxiao,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:18:50,Isle of Man,721,1664,Isle of Man,Malaysia,145,taufik_gan,#IsleofMan,gannet dive ayr isleofman,1.2909101151349883e+18,Taufik Gan,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:10:19,Isle of Man,128,86,Isle of Man,-,145,SimonTabsim,#IsleofMan,gannet dive ayr isleofman,1.2909079754823311e+18,simon,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:07:35,Isle of Man,319,1005,Isle of Man,-,145,K_Bailey83,#IsleofMan,gannet dive ayr isleofman,1.2909072843028562e+18,Kate Bailey,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:06:47,Isle of Man,949,1911,Isle of Man,Twitter Protection Program,145,Paul_N_Murphy,#IsleofMan,gannet dive ayr isleofman,1.290907084830265e+18,e-Murphy ☕️🦮🏊🏼🚴🏼🦮🛌,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:05:28,Isle of Man,2417,3083,Isle of Man,-,145,SueSueharris8,#IsleofMan,gannet dive ayr isleofman,1.2909067523057664e+18,sue,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 07:03:00,Isle of Man,3831,1365,Isle of Man,"St. John's, Ellan Vannin",0,CultureVannin,#IsleofMan,danc hop jig sort music start day right full set peddyrtradtrio isleofman manx,1.2909061314815468e+18,Culture Vannin,0.0,Politics,Isle of Man,8,#peddyrtradtrio #isleofman #manx,
2020-08-05 07:00:14,Isle of Man,10927,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,toilet block strathallan crescent adjac terminu tavern pub sale isleofman,1.2909054364184453e+18,Isle of Man Newspapers,-0.4404,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:57:56,Isle of Man,880,2005,Isle of Man,-,145,julie27716630,#IsleofMan,gannet dive ayr isleofman,1.290904857923199e+18,jhl 🍃💚🍃,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:55:41,Isle of Man,2293,214,Isle of Man,"Hayle,Cornwall",145,NorthleesBill,#IsleofMan,gannet dive ayr isleofman,1.2909042902158254e+18,Bill Gordon,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:55:24,Isle of Man,409,448,Isle of Man,-,145,AlisonFoster42,#IsleofMan,gannet dive ayr isleofman,1.2909042183799685e+18,Alison Foster,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:55:17,Isle of Man,1395,1209,Isle of Man,New York,145,Luo_Qing,#IsleofMan,gannet dive ayr isleofman,1.2909041921362207e+18,Caroline Quinn,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:53:54,Isle of Man,11319,8848,Isle of Man,Isle of Man,0,maximjkelly,#IsleofMan,hello isleofman hope enjoy school holiday edutwitt ffbwednesday,1.2909038441222226e+18,Maxim Kelly,0.836,Politics,Isle of Man,8,#isleofman #edutwitter #ffbwednesday,🇮 🇲 😀
2020-08-05 06:43:04,Isle of Man,100,267,Isle of Man,SE London,145,ButJolly,#IsleofMan,gannet dive ayr isleofman,1.290901114070741e+18,PeterR,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:36:34,Isle of Man,1940,1450,Isle of Man,United Kingdom,145,UKNatureAware,#IsleofMan,gannet dive ayr isleofman,1.290899479739216e+18,UK Nature Aware,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:33:35,Isle of Man,2655,756,Isle of Man,abingdon oxon uk,145,bettyjo62,#IsleofMan,gannet dive ayr isleofman,1.290898728363217e+18,Betty Jo Workman,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:32:22,Isle of Man,1192,2237,Isle of Man,London/essex/fens,145,wonderwatson1,#IsleofMan,gannet dive ayr isleofman,1.2908984230807183e+18,Just-plain-Jane,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:30:51,Isle of Man,141,155,Isle of Man,Newcastle upon Tyne,145,pewileman,#IsleofMan,gannet dive ayr isleofman,1.290898041642328e+18,Paul Wileman,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:29:00,Isle of Man,2210,2000,Isle of Man,"England, United Kingdom",145,DKNature,#IsleofMan,gannet dive ayr isleofman,1.2908975768798945e+18,Nature Boy,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:17:17,Isle of Man,597,1196,Isle of Man,-,145,Hyperion_PSN,#IsleofMan,gannet dive ayr isleofman,1.2908946258767135e+18,Hyperion 🕷🕯🦇,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 06:04:52,Isle of Man,2299,2843,Isle of Man,"London, England",145,flamencobug,#IsleofMan,gannet dive ayr isleofman,1.290891504391725e+18,Flamenco Nut ❄️,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:59:33,Isle of Man,2276,4977,Isle of Man,cape town,145,tristanbergh,#IsleofMan,gannet dive ayr isleofman,1.2908901652007483e+18,(((marsha p johnson))),0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:53:33,Isle of Man,30,172,Isle of Man,-,145,TiefeFlugente,#IsleofMan,gannet dive ayr isleofman,1.2908886555701207e+18,Sabine,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:53:28,Isle of Man,1157,911,Isle of Man,North East Of England.,145,12BBYTHESEASIDE,#IsleofMan,gannet dive ayr isleofman,1.2908886343637647e+18,Beach Buoy.,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:53:07,Isle of Man,1136,1500,Isle of Man,London,145,floweroflondon,#IsleofMan,gannet dive ayr isleofman,1.2908885438967316e+18,flower-of-a-small-flat,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:52:56,Isle of Man,4609,5067,Isle of Man,bristol,145,Roger_Xanth_Day,#IsleofMan,gannet dive ayr isleofman,1.290888499302998e+18,roger,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:49:02,Isle of Man,863,316,Isle of Man,"North West, England",145,StanLeigh18,#IsleofMan,gannet dive ayr isleofman,1.290887518133551e+18,Stan Leigh,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:48:01,Isle of Man,2146,598,Isle of Man,Shropshire and T’Orne,145,Erwhatdidyousay,#IsleofMan,gannet dive ayr isleofman,1.2908872642020884e+18,kim,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:45:56,Isle of Man,6883,6186,Isle of Man,England,145,McKenzie6593,#IsleofMan,gannet dive ayr isleofman,1.2908867372129034e+18,Des McKenzie,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:43:52,Isle of Man,42,945,Isle of Man,-,145,Nate_or_Die,#IsleofMan,gannet dive ayr isleofman,1.2908862178239324e+18,Watch Scissor Seven (Play Indivisible),0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:41:50,Isle of Man,601,754,Isle of Man,Norway,145,sidensvans181,#IsleofMan,gannet dive ayr isleofman,1.2908857056952115e+18,Frostbyte,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:35:45,Isle of Man,50,185,Isle of Man,대한민국 서울,145,3mm_in_US,#IsleofMan,gannet dive ayr isleofman,1.2908841768586854e+18,3mm🦆🦆,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:22:09,Isle of Man,9,45,Isle of Man,-,1,Anne59885637,#IsleofMan,commerci featur first show home one excit developme…,1.290880753656529e+18,Anne Morris,0.5413,Politics,Isle of Man,8,,
2020-08-05 05:10:25,Isle of Man,497,497,Isle of Man,Republic of Croatia,145,sandra_juran55,#IsleofMan,gannet dive ayr isleofman,1.2908777984842588e+18,sandra55,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 05:03:53,Isle of Man,138,319,Isle of Man,"Florida, USA",145,GreyheartLabs,#IsleofMan,gannet dive ayr isleofman,1.29087615528167e+18,Greyheart Labs,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 04:52:50,Isle of Man,480,874,Isle of Man,Italia,145,ItalianFalconry,#IsleofMan,gannet dive ayr isleofman,1.2908733741017006e+18,ItalianFalconry,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 04:34:54,Isle of Man,1905,457,Isle of Man,"Jersey, Channel Islands",4,AlysonMeadowcr1,#IsleofMan,treat rain manxloaghtan rarebre nativebre isleofman,1.290868859810046e+18,"Alyson Meadowcroft, in memory of Macey, RIP.",0.4574,Politics,Isle of Man,8,#manxloaghtan #rarebreed #nativebreed #isleofman,
2020-08-05 04:32:42,Isle of Man,144,3391,Isle of Man,.be,145,breinbaas1,#IsleofMan,gannet dive ayr isleofman,1.2908683069546496e+18,breinbaas,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 04:25:13,Isle of Man,1187,398,Isle of Man,"Newberg, OR",145,Vanoudenhaegen,#IsleofMan,gannet dive ayr isleofman,1.290866426186629e+18,Linda Vanoudenhaegen,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 03:46:43,Isle of Man,90,45,Isle of Man,-,145,kurogin65,#IsleofMan,gannet dive ayr isleofman,1.2908567350584934e+18,黒銀,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 03:27:03,Isle of Man,1883,3826,Isle of Man,the world and more,145,uHelenki,#IsleofMan,gannet dive ayr isleofman,1.2908517870927585e+18,Napapiiris Héllēnes,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 02:54:59,Isle of Man,36,37,Isle of Man,-,145,MarijaMiletic14,#IsleofMan,gannet dive ayr isleofman,1.2908437158383903e+18,MarijaMiletic,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 02:50:53,Isle of Man,370,107,Isle of Man,-,145,CorvidCrush,#IsleofMan,gannet dive ayr isleofman,1.2908426868747674e+18,Gina,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 02:46:13,Isle of Man,138,386,Isle of Man,"Berkeley, CA",145,LilVaquita,#IsleofMan,gannet dive ayr isleofman,1.2908415120250634e+18,Clean it up with Big Red,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 02:29:15,Isle of Man,182,470,Isle of Man,Álvaro Obregón,145,Dan851012,#IsleofMan,gannet dive ayr isleofman,1.2908372425592463e+18,Dan CC,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 02:09:59,Isle of Man,28,155,Isle of Man,"Phoenix,Az",4,MamaBear1018,#IsleofMan,treat rain manxloaghtan rarebre nativebre isleofman,1.2908323924673577e+18,Sparkle Unicorn,0.4574,Politics,Isle of Man,8,#manxloaghtan #rarebreed #nativebreed #isleofman,
2020-08-05 01:17:48,Isle of Man,3000,3707,Isle of Man,"Snyder, New York",46,GHofmar,#IsleofMan,quirki peel origin made isleofman reviv,1.2908192605923287e+18,GHofmar,0.0,Politics,Isle of Man,8,#quirky #peel #1960s #isleofman,
2020-08-05 01:12:03,Isle of Man,22,170,Isle of Man,A pond ,145,43Shiggy,#IsleofMan,gannet dive ayr isleofman,1.290817811678462e+18,Goose,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 00:59:27,Isle of Man,176,2301,Isle of Man,"Jersey City, NJ",145,birdfren,#IsleofMan,gannet dive ayr isleofman,1.2908146440854938e+18,"Stephen Christopher Nadler, birdfren 🐦",0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 00:39:20,Isle of Man,333,711,Isle of Man,New Zealand,145,pottypourri,#IsleofMan,gannet dive ayr isleofman,1.2908095807299748e+18,Dana,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 00:33:50,Isle of Man,229,623,Isle of Man,-,145,JorgeEBarbosaSo,#IsleofMan,gannet dive ayr isleofman,1.2908081934472724e+18,Jorge Barbosa,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 00:31:54,Isle of Man,172,55,Isle of Man,getting closer,145,anthracoceros,#IsleofMan,gannet dive ayr isleofman,1.290807708321538e+18,🕺strangled at the zoo🕺,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 00:06:57,Isle of Man,2809,4997,Isle of Man,UK,145,BNAscience,#IsleofMan,gannet dive ayr isleofman,1.2908014316336988e+18,BNA science,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 00:02:44,Isle of Man,87,329,Isle of Man,-,145,dmdcnlchmst,#IsleofMan,gannet dive ayr isleofman,1.2908003699084902e+18,shadow sect,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 00:02:35,Isle of Man,160,421,Isle of Man,닭머리,145,gnfkdlemclzls,#IsleofMan,gannet dive ayr isleofman,1.290800329282343e+18,후라이둘김낳,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-05 00:00:03,Isle of Man,660,1354,Isle of Man,USA,145,McCarthyBeast,#IsleofMan,gannet dive ayr isleofman,1.2907996953552443e+18,Susan McCarthy,0.0772,Politics,Isle of Man,8,#isleofman,
2020-08-20 06:38:53,Isle of Man,17849,560,Isle of Man,UK,0,Netweather,#IsleofMan,iom larg swell forecast high spring tide addit strong wind continu caus coastal issu isleofman signific coastal overtop around time high tide thursday lead larg amount water debri onto expos road,1.2963358818680545e+18,Netweather.tv,0.4588,Politics,Isle of Man,8,#iom #isleofman,
2020-08-20 05:52:44,Isle of Man,387,95,Isle of Man,-,0,TaiyangNews,#IsleofMan,govern solicit interest renewableenergi capac storag suppli local electr network isleofman,1.296324266405712e+18,TaiyangNews,0.4588,Politics,Isle of Man,8,#renewableenergy #storage #isleofman,
2020-08-20 00:05:16,Isle of Man,616,1503,Isle of Man,"Kent, UK",0,LesHemmings,#IsleofMan,look like head batten hatch especi isleofman app call windi anim wind keep safe everyon,1.296236824210309e+18,Les Hemmings 🇪🇺,0.7170000000000001,Politics,Isle of Man,8,#isleofman!,
2020-08-19 21:55:40,Isle of Man,3924,2632,Isle of Man,Isle of Man,6,MLProduce,#IsleofMan,let girl eat grass lane open gate field love run lane miss grass loaghtan wonder manxloaghtan rarebre nativebre isleofman,1.2962042110934917e+18,Manx Loaghtan,0.8089,Politics,Isle of Man,8,#manxloaghtan #rarebreed #nativebreeds #isleofman,
2020-08-19 21:07:01,Isle of Man,2820,689,Isle of Man,Isle of Man,0,ManxFootyPod,#IsleofMan,busi night jck divis two combi two result roundup isleofman manxfootbal,1.2961919642584596e+18,Manx Football Podcast,0.0,Politics,Isle of Man,8,#isleofman #manxfootball,
2020-08-19 20:01:28,Isle of Man,83,50,Isle of Man,-,0,JPCrocks,#IsleofMan,half would make great horriblehistori sketch isleofman youtub,1.2961754700699077e+18,James Churchill,0.6249,Politics,Isle of Man,8,#horriblehistories #isleofman #youtube,
2020-08-19 19:51:58,Isle of Man,1434,1220,Isle of Man,Isle of Man,0,MHKSTWFY,#IsleofMan,geoff qaeda maghreb jeez like jason moorhous juli edg chri thoma mhk wast hol snipe incessantli comin better isleofman,1.2961730806336594e+18,mhkstheyworkforyou,-0.1511,Politics,Isle of Man,8,#isleofman,
2020-08-19 19:51:08,Isle of Man,451,364,Isle of Man,"Ballasalla, Isle of Man",0,BALLASALLAIOM,#IsleofMan,geoff qaeda maghreb jeez like jason moorhous juli edg chri thoma mhk wast hol snipe incessantli comin better isleofman,1.2961728675462267e+18,BALLASALLA IOM,-0.1511,Politics,Isle of Man,8,#isleofman,
2020-08-19 19:50:46,Isle of Man,621,927,Isle of Man,Ballasalla Isle of Man,0,ballasallaeddie,#IsleofMan,geoff qaeda maghreb jeez like jason moorhous juli edg chri thoma mhk wast hol snipe incessantli comin better isleofman,1.2961727792895754e+18,eddie power,-0.1511,Politics,Isle of Man,8,#isleofman,
2020-08-19 19:49:53,Isle of Man,3333,4280,Isle of Man,Isle of Man,0,CROWNDPN,#IsleofMan,geoff qaeda maghreb jeez like jason moorhous juli edg chri thoma mhk wast hol snipe incessantli comin better isleofman,1.2961725556115784e+18,crown dependency pol,-0.1511,Politics,Isle of Man,8,#isleofman,
2020-08-19 19:46:47,Isle of Man,171,10,Isle of Man,Isle of Man,0,isleofman69,#IsleofMan,suddenli realis mental ill exist due coronaviru whether recognis struggl unknown know dave got bore play fifa lockdown true victim isleofman manx iom,1.2961717728663716e+18,Official Isle of Man,-0.6369,Politics,Isle of Man,8,#isleofman #manx #iom,
2020-08-19 19:30:18,Isle of Man,869,1074,Isle of Man,Isle of Man,4,breeshaIOM,#IsleofMan,like song poem isleofman concert sunday ticket door direct erin art centr whatson music,1.2961676260544758e+18,Breesha Maddrell,0.4199,Politics,Isle of Man,8,#isleofman #whatson #music,
2020-08-19 19:28:19,Isle of Man,67,161,Isle of Man,-,0,johnwebsteriom,#IsleofMan,great answer key question mani reg car done safeguard air rout recoveri plan etc isleofman,1.2961671290839777e+18,John Webster,0.7717,Politics,Isle of Man,8,#isleofman,
2020-08-19 19:28:00,Isle of Man,3854,1366,Isle of Man,"St. John's, Ellan Vannin",1,CultureVannin,#IsleofMan,like manx shipwreck histori film pointofayr lighthous also amaz archiv footag isleofman manxhistori,1.296167046842069e+18,Culture Vannin,0.743,Politics,Isle of Man,8,#manx #shipwreck #pointofayre #lighthouse #isleofman #manxhistory,
2020-08-19 19:01:55,Isle of Man,80,684,Isle of Man,"Kirk Michael, Isle of Man",0,Iomdoireeadan,#IsleofMan,taken last night kirk michael isleofman iom loveiom,1.2961604833225933e+18,J A Oconnor,0.0,Politics,Isle of Man,8,#isleofman #iom #loveiom,
2020-08-19 18:47:00,Isle of Man,4970,274,Isle of Man,Ellan Vannin - Isle of Man,48,manxmannin,#IsleofMan,male hen harrier hunt moor isleofman,1.296156727956603e+18,Peter Christian,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-19 18:15:15,Isle of Man,171,10,Isle of Man,Isle of Man,0,isleofman69,#IsleofMan,teacher concern number one caus age isleofman manx iom,1.296148738810024e+18,Official Isle of Man,0.0772,Politics,Isle of Man,8,#isleofman #manx #iom,
2020-08-19 18:00:50,Isle of Man,161,320,Isle of Man,Isle of Man ,0,RecruitmentIOM,#IsleofMan,recruit work proud member chamber commerc connectingpeopl isleofmanchamberofcommerc iomchambercommun isleofman career member letsgrowtogeth,1.296145112783872e+18,Recruitment Works Isle of Man,0.4767,Politics,Isle of Man,8,#connectingpeople #isleofmanchamberofcommerce #iomchambercommunity #isleofman #careers #member #letsgrowtogether,
2020-08-19 18:00:10,Isle of Man,10972,512,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,dougla council submit plan would allow put temporari marque host annual event isleofman isleofmanisleofman,1.2961449442315264e+18,Isle of Man Newspapers,0.2263,Politics,Isle of Man,8,#isleofman #isleofman#isleofman,
2020-08-19 17:03:38,Isle of Man,166,198,Isle of Man,"Skipton, England",0,TemplarsMedical,#IsleofMan,templar medic current look consult interest work inform pleas call juli drop email juliemanditschcom templarsmed consult isleofman,1.2961307169342464e+18,Templars Medical,0.4902,Politics,Isle of Man,8,#templarsmedical #consultant #isleofman,
2020-08-19 17:00:15,Isle of Man,10972,512,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,coron inquest jayn hugh open adjourn inquest death gari skeld die work build site isleofman,1.2961298640686694e+18,Isle of Man Newspapers,-0.8176,Politics,Isle of Man,8,#isleofman,
2020-08-19 16:50:03,Isle of Man,140,236,Isle of Man,Isle of Man,0,cwpiom,#IsleofMan,true oneonediet cambridgeweightplan weightloss fit healthi motiv healthylifestyl cwpfamili diet workshop weightlosscommun loseweightfast weightloss steprecip isleofman…,1.2961272985975316e+18,The 1:1 diet by CWP with Michele Gogan,0.6078,Politics,Isle of Man,8,#one2onediet #cambridgeweightplan #weightloss #fitness #healthy #motivation #healthylifestyle #cwpfamily #diet #workshop #weightlosscommunity #loseweightfast #weightloss #step2recipes #isleofman…,
2020-08-10 20:46:41,Isle of Man,1737,998,Isle of Man,Isle of Man,4,JoshuaStokesITV,#IsleofMan,realli key point also much appli isleofman govern press confer,1.29292535892113e+18,Joshua Stokes,0.0,Politics,Isle of Man,8,#isleofman,
2020-08-10 20:15:54,Isle of Man,32,33,Isle of Man,Isle of Man,0,kevinoliphant,#IsleofMan,short video interview iom isleofman,1.2929176105820856e+18,Kevin Oliphant-Smith,0.0,Politics,Isle of Man,8,#iom #isleofman,
